id,author_id,text,topic
458e1907-0297-4114-a67e-d545006bd97e,1533490794820157440,look everyone reason election steal successful republican,trump
331ddc33-3f73-4e48-8548-2462d0ca0261,1465863043984891907,year since afghanistan withdrawal time annual kneecapping biden nevertrump types,trump
5d4088c4-05af-45c0-bf8b-08355e5a2af2,30147737,whole secret service text message debacle underscores much institutions corrupted trump,trump
11fb583b-3715-47ee-a381-6f2dce271718,40040544,still believe secret service agent took political job trump admin dime simply rotated,trump
7fcca33e-fcb2-43b1-b52b-b670957d9336,290028823,whole secret service text message debacle underscores much institutions corrupted trump,trump
a35f8437-7ae8-4b8e-acb2-4a408546fadd,48065747,whole secret service text message debacle underscores much institutions corrupted trump,trump
b61dc9d2-e8cb-48b6-b5d8-036632864162,872537393722740737,book see fat trump cross behind,trump
73010c3a-9f06-4fa1-a755-5f7adc714049,16719599,retrieving one single txt msg obvious calculated investigation,trump
f6a5679f-d3f3-4428-92d6-0e95d9b58d66,1454068936224518154,gas prices still since trump left office let joe biden fool,trump
31cfac3e-9283-4eb3-9888-652cda4b189f,3108658431,trump amp elon beefing merket signal elons pull twitter deal genuine,trump
60bfdf4f-c542-4160-b454-ac731346c564,3303694253,yes,trump
4301bcb0-8552-4f54-a09b-025a6a7d96dc,701251110,breaking news january committee announces secret service failed turn text messages,trump
29b80948-648f-43ff-89fc-15fb4a855e9e,85612050,question could never understand nationalists prior trump couldnt nationalists wld get angry uttered criticism trump criticized incl overseas nationalists loved thinking theyre consistent loved hole pres,trump
ccb0359f-2a28-43c9-9692-139b2b0c62ac,22705933,hope right,trump
8c0f5ea4-783e-45e3-8d03-16a53beb2216,4816775232,birx admits manipulating cdc reportsdocuments claims pence gave ahead trump lock downs pence changed cdc reports fool trump lock downs criminal,trump
1b03b605-2e0c-4c18-92e1-b64106f7656a,278011051,james comey fry ice,trump
96999937-8654-4116-a5f4-6a2110da0179,1274201911525175296,asked good faith looking argue,trump
659e5d79-156a-4eb9-98d6-acc7870ad59e,1337491621307424771,trump living rent free head hes happy golden toilets,trump
454b84b2-c5c6-4fca-b49b-a78ebe1c0718,272042823,trump administrations push add census citizenship question pa secret strategy alter population,trump
fbd63cef-250a-4a0c-ba39-25acb8793f97,1544662861846351873,trump talk soon old coot stops issuing memos whining legacy stops holding runner rallies rsbn cries wasnt able overturn election well happily ignore,trump
ce246716-868d-42d4-8d4c-247099c608d0,2586548780,whole secret service text message debacle underscores much institutions corrupted trump,trump
90c4f3cd-5a93-4cf4-a538-5ee62cdffbc4,841023932694171648,summer alan dershowitz complaining great length treatment marthas vineyard cancellation,trump
0512b169-fe77-4c11-86fc-1267a5a463c3,1237719940922212352,today went atty gen merrick garland investigating secret service,trump
120e7dfa-520a-4fe9-8c2e-32fe18d32288,147331302,maga voters ill educated,trump
050422a4-590d-4bd2-92ef-68ec8b0ee4f1,144564702,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
e37379e1-97e3-4cd7-a491-a2af1493700d,1274447937704038405,wow must watch retired highly respected conservative federal judge michael luttig trump,trump
9e12b585-fa4c-4d01-a019-2176380c250f,1464450677258829826,last night minnesota incredible crowd,trump
4976a48f-0f39-4134-89f1-b03119e5ffeb,1478902055746125826,trump would asking russia find deleted texts,trump
c3f46e93-5cea-4fbb-b269-5dd32bfcfb59,23836781,believe needs said secret service agents deleted text covering trump need,trump
97e3577c-3839-4bf3-89ab-ce9d9b2b732d,1515741663028723722,stolen doubt believe biden got leagal votes history crazy democrats left hate trump bad great country america first,trump
f8d85b63-1009-46d7-b532-49db30bf3a36,820353689361743872,pinged edges radar couldnt quite reluctance hes physically brave man,trump
51e49157-135a-4145-9251-4327df7bef3e,784791132924317696,long live never understand many people willing destroy lives,trump
dedcfeb3-24e6-469a-94c0-845070feda15,1359940186583560193,mystery solved doj secretly thwarted release russia documents declassified trump via,trump
0984e7a2-e9b1-45a2-a45a-bb28fe8447aa,1542928055685062657,amazing accomplishment much worse know florida million latino voters like switched registered republican got trump yes never depend government big government freaking work idiot,trump
06a84385-8733-47de-a105-caaba5c5e801,1468986954691797005,donald trump office saudi arabia would begging united states oil way around,trump
e97ba610-09f4-4f02-894e-0795b09194df,766988526223183872,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
710fa68b-e458-4155-b0d5-ffd41c536c62,8431652,yes unicorns fa carat gold pellets point,trump
906faca1-5d1c-4563-b3f8-0337bb616321,308019778,long live never understand many people willing destroy lives,trump
73ea8754-f5b6-4e03-b901-757a65573b84,518704882,merrick garland indicting trump congressmen enabled insurrection complicit duty,trump
060803ee-7b02-496e-bf24-aa16dbf979d5,166278098,based documents divorce interviews trumps social circle book describes horrific day,trump
4f7b895b-12d3-4728-aecb-67bd03dcdce5,500300662,whole secret service text message debacle underscores much institutions corrupted trump,trump
99eec8d4-35ca-4869-a41b-a6ad13823957,1544826808457199616,simply arguing fact energy independent biden trump many claim biden ruined statement nothing argument,trump
0791405d-77aa-48f6-b695-1a54c70ee8b4,27261568,america spain france fire according corporatetrump republicans amp dino manchin theres climate issue need arrest trump republican insurrectionists amp vote rest idiots life sustained anymore,trump
29e60c17-4cd3-4e54-8f87-db8b185d4ee5,1501224680585318400,think hypocritical say trumps family money saudi arabia politicians use power get power accolades,trump
a94ca1fb-ce4a-4da8-9c3e-faba0f909961,1519482986965749763,tampa weekend gonna wild trump desantis lets,trump
2cd6b266-bde2-4662-b897-351f980df293,27867571,half americans vote midterms one vote,trump
df74b5e5-ba19-476a-ab81-3a0a3f9416da,795675495404892164,buttigieg trump stinger first glad president ride bicycle,trump
7b826d5f-0a1c-49cc-9f4d-112e2065ea05,1973493656,highland park shooter bobby crimo attending trump rally last year,trump
d5feab6a-302d-4b2e-9ef7-d4eaa4b296e5,30534926,put fine point week trial started bannons attorney robe abbotand costello,trump
0b2c91b0-2879-4e40-9e6e-224b592f0b6e,1473069577143685121,breaking news january committee announces secret service failed turn text messages,trump
9db316c3-4959-4228-883f-de867a2e0333,1047690552093765633,long live never understand many people willing destroy lives,trump
21b060b8-24ef-4260-877e-5bb9c612da4c,1326133910510690304,breaking news january committee announces secret service failed turn text messages,trump
a75c65a8-540f-4c02-a9e3-aeb0beff8e41,1397358089758781443,new wisconsin house speaker says trump called last ask overturn election,trump
3c0e44c2-1469-463b-9aa9-946b8fe894ad,172794359,best thread hate american agenda alot policing silence hard working americans,trump
4f1e4d43-320a-4830-bf7b-8367d7d4b99c,1518649383167967238,meds,trump
71dd6e10-ce29-4008-ae08-e99b6e89b635,1459887814628282375,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
c3cdc89f-773c-4e46-b318-51aa5072686a,1267702245665071107,actually economy great trump voted hillary inflation trump biden gas trump well getting gas bidengascrisis,trump
350e421e-6938-4108-beb7-2408d7efbd83,179799516,questions buy greenland shoot hurricanes,trump
88238e1e-2182-4aa4-99b2-56e4a54832d2,1506990375420014598,name eric lynn democratic nominee one competitive races america served senior,trump
20ed6922-11d3-4532-9a59-51f417a78ed5,968675821,hear level blackmailing going trump members congress secret service,trump
09810942-6714-4add-a0dd-2ea1f1aa9b7a,3594760035,trump added trillion national debt biden already paid trillion,trump
72c251dd-6319-4900-9c96-6ba200cffdb6,1132351812881788929,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
ebe4ba09-066c-47e0-ab39-830216fe97e4,269025572,taking bets whos going bring trump fani willis shes playing,trump
fa737dce-0128-4c48-b72f-206470a41163,1496972088720060431,best friends black,trump
37f98268-124d-42d7-9c37-19d04add0743,21149162,presidential staff historian trumps elevation hyperloyalist tony ornato secret service,trump
aaf8f878-506c-4278-82a0-21a47f16eb27,1207747779541504000,department justice threatening continue investigating trump declares running president,trump
ca3e997a-0133-4012-b210-5b04e94d6063,275559669,long live never understand many people willing destroy lives,trump
5004d9c1-c4d3-427b-bfea-8298ee2e1e25,18139013,aoc arrested today peacefully protesting outside supreme cou donald trump still,trump
2ba5847a-9df1-4739-85a2-21c6cf2b551b,378865990,trump celebrates dan coxs maryland win primary success rate increases,trump
9ceffec5-6e63-4b2a-a8f9-ed7c99c8200c,4898986229,donald trump compromised secret service,trump
c12e612a-f4dc-44f5-93f6-4ccb7a69010b,70110987,dear reminder youre federal law enforcement agency private police force donald,trump
0f8e6c24-29b2-493e-83b0-1e7247962c63,1069063570984484864,merrick garland donald trump presidential candidate election two years away please,trump
2bdfa41e-f8e2-4829-9692-661408b921a0,3397547103,parody account,trump
cb4e1c90-80e7-40ff-bf62-b6f2f06cb18f,46598738,trump powerful noone stop vxx even longer anywhere near white house,trump
e278e397-ed58-48b5-a97f-87b049aa0fa2,824440233009745925,joe rogan backers beware called trump drugged manbaby joey rogan got,trump
8e888e16-9178-4340-9c65-28c1304127bc,19181564,army first denied admitted gen charles flynn brother trumps former nsa michael,trump
a4eeef59-c71c-4734-b0c9-83eb49a69956,16278661,mooch might guy posttrump actually empathy pretrump,trump
d2aa4f34-a687-439d-b5ec-b10d1ca05fd0,1133768849902333952,joe rogan backers beware called trump drugged manbaby joey rogan got,trump
5973f523-034a-485b-9567-26bb3c0f015f,50788031,trump president failed activate military foreign attack homeland worse put tweets,trump
272472b4-c7c6-4b65-8847-eb9e9d82f1d6,1220849192446369793,long live never understand many people willing destroy lives,trump
23ecb318-f51c-42e6-9be5-5013fb0594dd,1304899477648609281,filled,trump
4db911c4-52bb-497c-9235-c58a4a1abecc,339402465,falling stairs trump version falling windows,trump
74aa2170-4e51-4885-9d1a-0fa955a973bf,865602530574688257,long live never understand many people willing destroy lives,trump
f9684f1c-92ce-499c-bc43-84b7bc25b001,24887381,hell,trump
66243294-a425-4864-86e2-3a1442e79344,1449017645462802435,theyve long time heck years trumps presidency chock full lies intended unseat,trump
6eff1820-68b2-4f62-a074-dc8ec676fdeb,820187383,help speculating might cover plans mike pence thing,trump
fccd7173-f09b-43bc-b020-d88384d9068d,704087161667088384,donald trump tucker carlson sad unloved little boys determined make everyone world pay,trump
4917cfea-fba8-4991-b747-1534692dec65,281382754,new documents released house oversight committee show trump administrations push citizenship question,trump
200f235c-28fe-4332-93e6-17a4d1357395,539583638,trump associate transnational crime syndicate forty years people suspicious,trump
9e3868a9-6695-4dd8-89ad-969f5cffca02,1519041822315761665,hes half british due mother maybe make britain british,trump
3dd0f91a-a2b6-4de8-8f53-57d839fc7146,2902047470,fastest way get rid trump looney senate candidates make gains year,trump
a2dbd23d-7a57-4d51-809e-ab6404a3fefa,1481638855446974469,record inflationtrump covid denial trump tariffs trump deficits record grocery prices trump usmca record gas prices trump suppo putin record crimelost jobs due trump covid denial record border crossingstrump cutting aid central america thank donnie,trump
ac1bb6c3-3091-4864-9c3d-adafa4aab31e,1382010923083161605,developing democrats plotting try exclude trump holding public office againpreventing even,trump
28040069-5289-4960-bee1-0f8d8dc16cc7,2886461645,trump loser,trump
720a80cf-3a71-45c3-b8bd-18de67c0711d,30231573,secret service gone full maga secretservicecoverup secretservice secretserviceiscompromised trump maga,trump
840f6f64-73a9-4b44-8dc0-d59787c4464b,67410174,hillary,trump
d98b3686-67d9-49dd-bfd9-45fd19e66f53,820353689361743872,engaged activity quite robustly coverup several thoughts obtain first longrumored,trump
143bbd0c-b239-4af7-92c2-aecfc45f2390,2291833676,siding man basically ronald reagan donald trump put together mentally smh,trump
0ea89ce7-45a7-4650-a5b8-36b29eda472b,93071854,retrieve moon samples space specimen samples deep ocean retrieve erased messages traitor trumps secret service detail,trump
cb21b0e3-e7af-42a6-8437-262748cd1e08,1337491621307424771,yes current slate politicians enough balls pass republicans want trump must votebluein,trump
1158245d-1497-43c5-a0c9-b422c643d1ea,1162792926050750464,trump contacted wisconsin assembly speaker last week decertify results told started,trump
c300d8fa-1fcb-4ea2-9642-860732ad0f65,1427302642263470082,ill say new zealand theres whole lot less bullshit news programs people know,trump
a2043062-93c4-4679-a34b-2ef537b6490f,825822397999828992,umm yes,trump
8250e9fa-9885-49c9-bed2-fe87be89259e,1210262508885479425,following magatrump means destroying lives stupidity never seen,trump
87e03610-c3d8-4e14-a54a-068c3d94ca41,927753084922662912,wisconsin swing voters focus group said last week trump prosecuted trying overturn,trump
004b2c14-f277-4207-a4e3-6b1635e26ce2,171225266,staggering record uncharged criminal misconduct donald trump credibly accused committing least,trump
aea81bd0-58d8-4066-ae2a-ebf58d7db95d,177729361,competitive senate races outraising among donors whove given meanwhile,trump
be3cfa28-6d52-4619-a2c5-e4daca5608e3,820672435305390081,speaker rusty bowers censured fraudulent elector testifying oath telling truth azgopindisarray,trump
517f0984-b29b-4084-b3f9-cf81d519f835,840925660956774400,desperate pathetic individual,trump
8b1d75db-68c5-40f2-bd91-e39a61a631b0,1038842858,primary everyone feels like primary important come main election,trump
69435ba4-c42d-4d13-bb30-3371052cba3e,1483510620171427844,tim nothing done indicates anything status quo least status quo means trump takes back white house gses capital ipo immediately,trump
21360f39-3b23-45ff-86ed-e6c6c6de71c3,958378763162497024,used heavy shop solid mins closer amp already city moment heard suppo orange stain opened account amp looked back shame donating fascists,trump
98e4c8de-47a5-4d55-994d-d86af8c06564,813588510850633728,whole secret service text message debacle underscores much institutions corrupted trump,trump
e7cd4cb7-df21-4e07-af63-5ac8903bdc33,19822275,whole secret service text message debacle underscores much institutions corrupted trump,trump
38e615e2-d48d-46d1-a7cc-0f4a3a4254b5,18907301,new evidence disputes trump citizenship question rationale,trump
82d90be8-4d5d-4793-bd08-ec4b8a7144c9,2568188862,presidential staff historian trumps elevation hyperloyalist tony ornato secret service,trump
b908127c-ea35-4e11-8dd3-f69ed067401e,1470089513187819523,see trump hater biden fan could care less country would vote potato,trump
0b658411-7b52-4279-a2ac-d7ca00fd7ca0,15235816,breaking news january committee announces secret service failed turn text messages,trump
db7a4bd7-4160-4dde-848f-922172fe6971,1540742091097026561,trump aide bannon faces two years prison trial starts via,trump
006488a9-7ee2-4adc-b863-5205bac78361,1270163668353847296,trump gqp qnut insurrectionists enjoy,trump
fec3b62b-bbe4-4fd5-80cb-246365808d0b,344951678,russian gazprom reportedly declared force majeure notice gas deliveries germany germanys largest,trump
4a477f4a-890f-4ccf-b2a5-ce49a724bcb9,1079884470927409152,long live never understand many people willing destroy lives,trump
6ae8b332-1ff0-4fa1-b1b5-6067cfca2e65,1188904519071162369,acts violence trump committed became potus often kept tightly wraps pa,trump
f9dcaea6-a76d-4770-8935-91532c9bcf9e,1506632580086603784,prosecutor declined charge colbe threw book protesters trump weighs via,trump
b50775b7-a6c4-4e3e-a741-38d2e5492e66,4750473576,yes amp yes also uneducated,trump
beb12165-506e-47f0-b4e8-f3abc05b622f,2321296194,global know maybe trump taken covid seriously beginning would,trump
6b71bfc2-2ad6-49b9-9b6b-3b51588873cc,247012981,joe rogan shining spotlight donald trumps adderall abuse someone msm please ask trump,trump
d24a12dc-9655-46fc-b5b7-42984fdd6f24,1282440807367102464,relationships friends family,trump
ac033b70-1528-4778-b4ab-361a040634a6,1427302642263470082,every still serving secret service agent assigned donald trump needs pulled duty right,trump
f70a2450-a257-4f84-8e1d-cc656cba51b6,2723575125,result sudden death ivana trump ivankas testimony delayed kind delay,trump
690c814d-01e6-4850-a8f4-a9177447a297,448180256,trump didnt call mob jan didnt thought,trump
402da6ac-64c2-4988-880b-14ec2ca4223d,894594069464313856,many others trump demand loyalty never foundout,trump
a601d9d4-a265-44a0-868c-612a8238ce58,899816505763934209,wait youre openly admitting biden legitimately retweet two months ago,trump
af8aeb2c-67d7-4f10-89ae-64da7eb2a40f,22001575,james coney thinks president biden pardon trump reminds idgaf comey thinks also hell,trump
fa17c54d-4297-4675-8e41-c008bf0df6bc,575014353,census citizenship question history revealed trump memo,trump
eb31848a-f9a9-44fd-a8df-68de03e680d2,1067508893134348288,scoop trump administration sold oil strategic reserves chinas largest oil producer,trump
fbf02e49-8ee3-4310-b588-1f3a7be251b7,58552223,whole secret service text message debacle underscores much institutions corrupted trump,trump
f9a4d3d5-2ac9-42dc-8793-308b4150186d,3375493332,yes husband amp scotus bedfellows trumpampco knew january violenceenabled,trump
7a1d15c4-e293-4a88-b485-a666f1ba7089,1499432007385817090,think need redo census documents show secret strategy behind trumps census citizenship question,trump
3bef9471-054e-4452-9db0-b93b0168269d,14345812,biden polling worse trump july numbers reflect something gone wrong writes credibly argue trump constant inflammatory statements incompetent management better president,trump
0e828855-84d0-4bd9-87df-f4764b436e5b,923233322582585344,ill wrap noting oversight executive legislative matter,trump
c1e4fb46-18a4-428a-81da-f6a0d341575b,817083357133537280,nbc news fulton county district attorney fani willis informed individuals put forward fake trump,trump
fcffda2b-8055-42de-b018-13cb66b31afd,374676084,first background yesterday trumpendorsed candidate gop gubernatorial nomination dan cox beat,trump
1c934275-b837-45f4-bd4a-4e33fa8924b6,2723575125,folks speculating cases forming conspiracy theories trump implicated many,trump
03e527a0-0f5b-4f43-8fa5-9bab53f9d9b4,594775501,donald trump tucker carlson sad unloved little boys determined make everyone world pay,trump
5552767c-36ea-404c-8fa9-b00e8aeece2e,1462902303724240899,also proof trump gor kick back saved big guy theres proof joe getting kick back multiple occasions,trump
cf63df33-5172-4a21-aa4b-5e67649ed217,2674726802,trump added trillion national debt biden already paid trillion,trump
10a6e26d-e7cb-45c6-ac1b-6f983568ffab,173895638,damn trump even broke fucking secret service,trump
48496489-997f-45c4-a986-52aac8c943aa,420708001,crime years trump admin delayed obstructed oversight investigation true,trump
570b0e46-995c-4e6b-9081-4cafbbf63412,243032694,deeply involved facilitating legal organizational lunacy trumps team desired,trump
ebe927a6-41df-4652-a380-088157da0d2b,15943336,observernt see trump angered observant mate,trump
5336551c-ee44-43b4-8e50-6bf5f0cb53a6,843939055427637249,among republicans solutions high gas prices offshore drilling yet trump administration,trump
c0f5ab30-2fa6-47fa-8e7f-f306ca509080,799363585264619520,nope,trump
1bd0a9b7-0c10-4bf1-847f-e611f56e672a,1426363741159952391,perfectly clear places offered sanctuary illegal immgrants boost national political representation fine trying end issue counting grand conspiracy,trump
b55f8cab-9571-4006-b86e-063877071a08,3012824078,knew plan also census cut sho despite difficulties completing due covid,trump
1b5b18cf-3f3c-4d92-a709-428e4bb4ef88,279355463,breaking news january committee announces secret service failed turn text messages,trump
d2fcb707-623b-4684-9ac7-f0e0621ac2ff,41300192,trump celebrates dan coxs maryland win primary success rate increases,trump
8eb55b8b-83dc-4791-870a-105d9fa03b5f,1211992436701949953,scientists,trump
205a49f5-ced1-47cc-863a-c5d017b5dd10,535840209,president veep better respond,trump
0e5627df-e334-4aa3-b2e3-248aec8e7e38,881291895019720706,donald trump said democrats want put jail,trump
e1e59198-e0eb-4ff4-a150-086ae6af248c,875719513,arrest trump,trump
4e9fa6d3-7a65-49de-b66e-153ba189bf57,1137101780,insanity,trump
f6f382c9-93fc-45c4-b86e-7d0bba9533ae,432618397,trump,trump
a8f543b9-a2ea-4f05-a090-502e5fc0fda5,1461801359397867534,reminder years even picking phone trump called mexican government gave,trump
832af0bc-bcd8-47f3-90db-a209a4f49a13,2963623381,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
c15c35d7-6256-4306-bcb5-128051bd2dd8,1430511586607734786,delete begins ends ornato trump deputy chief staff deeply embedded,trump
e30adb34-f449-40ea-9d93-a2b45c009255,791617266353790977,box ready infect note push came wuhan lab never anything funded working,trump
6876f5b0-0b98-4dff-8daa-583010242866,1322350357381525504,attack one groups equal rights attack everyones amp really anti abortion lot pushing trump anti transgender retoric imported get rid everyones rights via hate watch,trump
a895dcaa-bbbc-48f8-a630-a432e8b10f71,2865763619,trump guy amazing much damage done country sad unloved little boys,trump
3137bb12-fb2a-42ba-9bd0-754827736676,18272544,drink,trump
a454ade9-81b2-446c-88c7-eea101bdfed4,1543579974845845506,time nap hitler didnt want disturb sleeping dday trump didnt want disturbed day best defense think trump ironic trumps term america safest trump asleep time bit,trump
a62c07e3-dc80-4320-8723-8ddbc48adab1,1516449252796416004,trump jared fist bump saudisright sean,trump
5e5bf1ff-0701-456f-9949-d630a9dcf953,797932204168876032,could continue pointing false nonsensical proposals point,trump
27e3b349-9737-4292-be16-73c937c38ab1,11199302,voted feet intermission,trump
026d32ff-e83f-410f-8367-158007cac130,923634799,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
92f667bc-9919-4ee6-94f4-fb81639c3e97,567490024,trump associate transnational crime syndicate forty years people suspicious,trump
c7cd89d4-05d9-42c7-b4bf-a8fffe1d05ce,821023889090224128,damn trump even broke fucking secret service,trump
b02ccbee-7a12-4433-a5b4-901a4ccdc642,2887808645,gas prices still since trump left office let joe biden fool,trump
cea61024-b3c3-4dfc-ada5-85f6a77a10fc,1535591626411806720,could maybe,trump
999da585-ed0a-4261-b732-9fb23e3fcfe4,1449892071939223556,swamp,trump
854c391c-8b72-4094-9723-18858d6c5566,1347695008963432448,breaking news january committee announces secret service failed turn text messages,trump
79f9b43e-5e86-412e-8820-8b0bb03ca43c,2818621106,tell secret service texts retrieved donald omnipresent criminality,trump
53115a5b-44c5-4f93-a84e-a95f5c5a3326,355596062,yeah peace,trump
afb27a60-6296-4e72-a21b-19b063f144a6,123214825,fact clearly loyal devoted donald trump makes deeply concerned president,trump
50a3cf17-8017-4ffd-93e8-d77b1d8ca17c,4755340823,primary trump backed candidates winning remember hitlers coup attempt failed decided change,trump
b3b6f483-f6d0-4ba9-8145-2b2d974dfe06,1095794262162067456,prosecutors georgia told republicans signed fake electors presidential election,trump
1f0db995-fa6d-4caa-8d5c-4481f5d7a88d,2513898685,long live never understand many people willing destroy lives,trump
a41f228c-450d-4011-9a5c-381d28544b99,78132388,reminder substantial evidence shows secret service attempted use armed attack trump launched,trump
793d97b4-aad2-4ea1-bba2-ddc33c84f114,328119547,difference trump jim jones trump would charge koolaid,trump
f4d3bd97-ed2e-4265-a7f6-ef249b6e5222,2900636504,home depot gives money trump gop shop street lowes,trump
759fd465-195e-41e2-b21d-06375c8af10c,1518994439368318983,biden claims voted however followers followers voted trump,trump
53ab64e4-3078-4805-a963-8afb9dd5945c,47739450,liz cheney fundraising video closing statement debate without mentioning january trump entire statement january trump contrast hageman focused land water ranches energy closing statements,trump
5a67b4fd-dfea-4fb3-87ab-ea8bfff46187,81189243,trump allowed rinos show face,trump
2aaa7369-c4e1-4a00-9977-b9f98024168f,1284593235306872834,full shit spo drop destroyed,trump
11175044-956c-4c68-b848-44734dfb23a0,16678793,worried billionaires taking political system rise illiberalism fate,trump
cd8672c4-3b3a-4ed1-91f5-b0325ed1dbaa,1325146558376140802,know isnt guilty nothing nothing wrong president trump real president witch pelosi mickey mouse cou,trump
bbe5dbec-14f3-4a4a-a1e9-991baa858384,20454799,see get right donald deposition delayed due first wifes death,trump
88607f30-a43a-4f3a-a7b6-b6e15ad64893,255550056,name mike barkley navy vet officially democratic party nominee running congress maga,trump
97fe612a-c894-4b72-aa7c-91e6c24c4ffe,2318431543,joe biden drained strategic oil reserves oil time high donald trump filled,trump
6a592676-422f-4529-b3b2-ccd752dd7f62,1525689961881554944,tap tap thing witch hunt witch hunt witch hunt trumpexecutive privilegeill testify nowwhere good one trump loving judge need one magats gonna mad fight,trump
f1eb9419-95ea-4722-bb3a-9bb4852261fb,392288903,half americans vote midterms one vote,trump
92e9b188-0b30-47f7-aaee-83b3f28d7b7d,1380049315134111746,trump embedded enemies full force destroy america believe russian gold flowing republican party hand full leaders access gold republicans destroy peace freedom american children,trump
535d85a7-5736-4ba5-aa95-e8bce463a660,586294046,whole secret service text message debacle underscores much institutions corrupted trump,trump
11c89693-4d73-45d0-a25b-76fc818f92c2,1369390322569129994,nothing going happen anyone position power,trump
3ae217e8-10f9-4279-9fa5-26c5361b8446,1547224131623698433,conservatives trump supporters enjoy high crime gas food rent trans teaching kids life style,trump
f29cacbc-5670-475e-b4cd-49eec5d5db3b,1462025233108553730,actually serious trump bold enough call wisconsin lawmakers merrick garland refuses,trump
33641008-bbaf-4998-865b-51a4a599d79d,23996107,every secret service agent replaced,trump
09df93a0-75e8-437b-9c9d-b59166250a3d,930906800,cou allow states decide,trump
23f2068c-6f3c-426c-acf2-9d0a2219711a,17637648,trump associate transnational crime syndicate forty years people suspicious,trump
74890554-8b20-45bf-8129-94e45d1db7d4,2367598892,presidential staff historian trumps elevation hyperloyalist tony ornato secret service,trump
db351e40-1012-4aa1-bd5e-c9750c14ea8b,28778010,maybe trump jail heres hoping,trump
49e7126c-1ffe-4d63-b6d1-4fbacc993f63,1483471872171913218,tell secret service texts retrieved donald omnipresent criminality,trump
1771480d-8300-4351-b6e3-d432c0f79085,33350099,yes make entertaining public want boring steady reasonable politics disliked see trump boris details labour announced noel fielding leader opposition labour would get power,trump
727f5a8f-2aae-4980-af89-8f8f0af47f8e,799423166028324864,pinged edges radar couldnt quite reluctance hes physically brave man,trump
ae0941d2-d725-4743-95f5-43a917f9ad1c,463158530,trump corrupted secret service trump corrupted fbi trump corrupted cia trump corrupted dept justice,trump
881cf5e4-12fb-41c1-a816-8776dfcd5af7,919217377,trump corrupted secret service trump corrupted fbi trump corrupted cia trump corrupted dept justice,trump
fe7addc6-a010-45ce-b845-ec92d5e659c6,800038832443891712,long live never understand many people willing destroy lives,trump
8774f96a-1543-4d2b-ad11-39f31c715ffc,1493994606568030215,biden set declare environmental emergency would power federal funding,trump
37ae5be0-56e1-432b-a4a3-a9d6400bab0a,1488214015067238406,idiot always happy unfollow,trump
8bdafc2e-ab19-4d91-b898-abc00e5663b4,980187391733334017,think stupid suppo sharing post soliciting input youre swamp slither away,trump
f1e81a52-5f5e-4b9c-8337-b4fc72bd9029,388389008,scope fulton county grand jury probe attempt overturn election came clearer focus,trump
ead3cd78-596d-4d4b-a393-f11cd1ac457c,1226935770969231361,still believe secret service agent took political job trump admin dime simply rotated,trump
084df73a-9e11-47b0-bc79-abc3cda22fca,1530264834666901504,trump run president democrat votebluenomatterwho,trump
2329227d-5763-47c0-ae67-8fe5859aa341,3189108120,context chair kelli ward amp husband got grand jury subpoenas doj fake elector scheme jan ctte subpoenaed,trump
7f6b9f75-a66b-4980-9b41-2d4e341cc09b,1427302642263470082,james coney thinks president biden pardon trump reminds idgaf comey thinks also hell,trump
0e89d67e-2df1-4ad3-b5de-56d0d07857ac,1334281932365029380,prosecutors georgia told republicans signed fake electors presidential election,trump
932e3d25-7620-41a9-a35b-ab93ebae330e,139513950,jeez least conspiracy theories one tweet alone met complete,trump
6baca2f0-cae6-4e4c-ba37-0ca676ed702b,1281401215260254209,god knows text messages secret service choose stay put trump supporters chanting death threats stormed capitol also voteblue threat democracy still defend usa vote,trump
be690781-79b9-4a82-8b65-5787e1b4e7f9,462567554,something hide trump much damage country certain ever get back voteblueorwearescrewed,trump
c0c9fdac-47ae-4d56-b414-73e09c6c79ae,783046681,merrickgarland humor crazies trump absolutely nothing wrong januaryth capitol left unprotected like high school msnbc foxnews nytimes cnn wsj cnbc politico huffpost newsmax gop npr fox nyt wapo,trump
0f0384fd-2d4d-4c97-a044-b108dc3a42fc,172794359,biggest writein ballot countrys elections liberals going dictate run president time dismantle swamp across country,trump
8847fa95-97ec-4ed9-97b4-e05ba45d3836,800038832443891712,damn trump even broke fucking secret service,trump
9b0cceee-c4a0-466d-99f9-abfe17538166,27742206,government told week campaign trump team met secretly russian agent gave,trump
7bcf09d6-088f-4c3a-8a2c-d2e144444fed,28410906,saying thing understand permitted even seek office certainly never allowed run potus happened every facet government real justice,trump
616c7464-1123-4f48-8e7a-1beae4f0cf39,760395242,hello thanks great bannon coverage pasted trump georgia call transcription wee hours jan thematic analysis straight narrative crazymaking former gao audit team member dusting eyeshade,trump
c53c98d1-9a4c-44b4-bfde-af0be9506672,58254667,trump ambassador supporter roe wade overturned,trump
7622c113-cd98-4416-9286-1cb58e40424f,2308011558,trump administrations push add census citizenship question pa secret strategy alter population,trump
